"09/06/08","C0150","SI160517","0037936-0008","Ring ladies","1","PCS","153.85","153.85","417","WG","0","VOLUME","MKTG","JB142-LP00021153V000","PO#90416.DFX/MASTER SAMPLE/VEG","C1342W1W35/JHS1644","SOR040265","30000","5.24","","5.24148","16/05/08","CLASSIC","5.24148","0.0304092784790495276"
"09/06/08","C0150","SI160515","0039580-0010","Ring ladies","15","PCS","74.61","1,119.15","585","WG","0","VOLUME","CL 2007-2","11814-LP99351143J000","PO#13972.DFL","C1917W4W2RU","SOR040236","30000","2.2","","2.2044","14/05/08","CLASSIC","2.2044","0.0304092784790495276"
"09/06/08","C0150","SI160517","0040101-0005","Pendant","1","PCS","94.21","94.21","417","WG","0","VOLUME","JHS-MKS07","JB559-GP00021A53V145","PO#90416.DFX/MASTER SAMPLE/VEG","P2332W1W35BL/2061","SOR040265","90000","1.64","","1.64014","16/05/08","CLASSIC","1.64014","0.0304092784790495276"
"09/06/08","C0150","SI160518","0042301-0003","Ring ladies","1","PCS","240.47","240.47","417","WG","0","VOLUME","JHS-MKS07","JB984-LP00021AC2K000","PO#51267.ML/SAMPLE/URGENT","C2195W1S2BL/JHS#2587","SOR040331","10000","4.57","","4.57296","22/05/08","CLASSIC","4.57296","0.0304092784790495276"
"09/06/08","C0150","SI160514","0042314-0013","Ring ladies","1","PCS","75.29","75.29","417","WG","0","VOLUME","JHS-MKS07","JB999-LP00021AC3K000","PO#51251.ML/SAMPLE/VEGAS","C2203W1W5BL/JHS2565","SOR040225","110000","2.55","","2.554","13/05/08","CLASSIC","2.554","0.0304092784790495276"
"09/06/08","C0150","SI160510","0043324-0002","Drop earring s.cubic zircon","1","PAIR","164.26","164.26","585","WG","0","VOLUME","VEGAS 2008","JC235-BP039511000031","PO#51220.ML/SAMPLE/VEGAS","S1555W4CZ/JHS2953","SOR040015","90000","5.47","","5.472","21/04/08","CLASSIC","5.472","0.0304092784790495276"
"09/06/08","C0150","SI160518","0043324-0003","Drop earring","1","PAIR","235.33","235.33","585","WG","0","VOLUME","VEGAS 2008","JC235-BP00051A53K031","PO#51267.ML/SAMPLE/URGENT","S1555W4W35BL/JHS2953","SOR040331","30000","5.26","","5.2624","22/05/08","CLASSIC","5.2624","0.0304092784790495276"
"09/06/08","C0150","SI160513","0043325-0002","Pendant s.cubic zircon","1","PCS","128.07","128.07","417","YG","0","VOLUME","VEGAS 2008","JC236-GP039221000000","PO#51258.ML/SAMPLE/VEGAS","P3058Y1CZ/JHS2954","SOR040223","10000","5.7","","5.698","12/05/08","CLASSIC","5.698","0.0304092784790495276"
"09/06/08","C0150","SI160518","0043325-0003","Pendant","1","PCS","235","235","585","WG","0","VOLUME","VEGAS 2008","JC236-GP00051A53K000","PO#51267.ML/SAMPLE/URGENT","P3058W4W35BL/JHS2954","SOR040331","40000","6.55","","6.5544","22/05/08","CLASSIC","6.5544","0.0304092784790495276"
"09/06/08","C0150","SI160510","0043338-0002","Ring ladies opal","1","PCS","55.99","55.99","417","WG","0","VOLUME","VEGAS 2008","JC245-LP02421AG4K000","PO#51220.ML/SAMPLE/VEGAS","C2446W1S3BLOP/J2968","SOR040015","290000","1.78","","1.78376","21/04/08","CLASSIC","1.78376","0.0304092784790495276"
"09/06/08","C0150","SI160511","0043464-0002","Pendant Mother of Pearl/EME","1","PCS","67.39","67.39","417","YG","0","VOLUME","VEGAS 2008","JC321-GP326227G23000","PO#51236.ML/SAMPLE/VEGAS","P3011Y1S3EMMOP/J2962","SOR040018","110000","2.86","","2.86","21/04/08","CLASSIC","2.86","0.0304092784790495276"
"09/06/08","C0150","SI160512","0043501-0002","Pendant s.cubic zircon","1","PCS","69.78","69.78","417","WG","0","VOLUME","VEGAS 2008","JC362-GP039211000000","PO#51237.ML/SAMPLE/Vegas","P3026W1CZ/JHS3028","SOR040046","200000","2.43","","2.4252","23/04/08","CLASSIC","2.4252","0.0304092784790495276"
"09/06/08","C0150","SI160516","0043689-0002","Ring ladies","1","PCS","86.13","86.13","417","YG","0","VOLUME","VEGAS 2008","JC383-LP001221C3J000","PO#51260.ML/SAMPLE/VEGAS","C2555Y1W5RU/JHS3047","SOR040253","70000","3.14","","3.1372","15/05/08","CLASSIC","3.1372","0.0304092784790495276"
"09/06/08","C0150","SI160516","0043689-0003","Ring ladies blue sapphire","1","PCS","86.51","86.51","417","WG","0","VOLUME","VEGAS 2008","JC383-LP002221C3J000","PO#51260.ML/SAMPLE/VEGAS","C2555W1W5SA/JHS3047","SOR040253","60000","2.98","","2.9772","15/05/08","CLASSIC","2.9772","0.0304092784790495276"
"09/06/08","C0150","SI160516","0043689-0005","Ring ladies","1","PCS","86.71","86.71","417","YG","0","VOLUME","VEGAS 2008","JC383-LP003221C3J000","PO#51260.ML/SAMPLE/VEGAS","C2555Y1W5EM/JHS3047","SOR040253","80000","3.11","","3.112","15/05/08","CLASSIC","3.112","0.0304092784790495276"
"09/06/08","C0150","SI160519","0043728-0002","Pendant","1","PCS","54.21","54.21","417","YG","0","VOLUME","VEGAS 2008","JC288-GP00022AG23000","PO#51268.ML/SAMPLE/VEGAS","P3006Y1S3CH/JHS2897","SOR040336","10000","1.29","","1.28698","23/05/08","CLASSIC","1.28698","0.0304092784790495276"
"10/06/08","C0134","SI160546","FREIGHT","Freight & Insurance Cost","1","PCS","105","105","","","0","COSTS","VEGAS 2008","","","P3006Y1S3CH/JHS2897","SOR040480","10000","1.29","","0","10/06/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160555","FREIGHT","Freight & Insurance Cost","1","PCS","305.5","305.5","","","0","COSTS","VEGAS 2008","","RTV0408-08//PO#152962","P3006Y1S3CH/JHS2897","REP008993","40000","1.29","","0","13/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160553","MODEL","Model Making for 0041854-0003","7","PCS","150","1,050","","","0","LABOUR","VEGAS 2008","","PO#152758","P3006Y1S3CH/JHS2897","SOR040183","30000","1.29","","0","08/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160553","MODEL","Model Making for 0042494-0002","8","PCS","150","1,200","","","0","LABOUR","VEGAS 2008","","PO#152758","P3006Y1S3CH/JHS2897","SOR040183","40000","1.29","","0","08/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0134","SI160530","REPAIR","Repair cost for jewelry","1","PCS","38.25","38.25","","","0","LABOUR","VEGAS 2008","","PFM.00127605[1]","P3006Y1S3CH/JHS2897","REP008976","30000","1.29","","0","23/04/08","CLASSIC","0","0.0304092784790495276"
"10/06/08","C0134","SI160531","REPAIR","Repair cost for jewelry","1","PCS","8.5","8.5","","","0","LABOUR","VEGAS 2008","","PFM.00127605[2]","P3006Y1S3CH/JHS2897","REP008977","30000","1.29","","0","23/04/08","CLASSIC","0","0.0304092784790495276"
"10/06/08","C0134","SI160532","REPAIR","Repair cost for jewelry","1","PCS","10","10","","","0","LABOUR","VEGAS 2008","","PFM.00127873","P3006Y1S3CH/JHS2897","REP008983","30000","1.29","","0","02/05/08","CLASSIC","0","0.0304092784790495276"
"10/06/08","C0134","SI160533","REPAIR","Repair cost for jewelry","1","PCS","45","45","","","0","LABOUR","VEGAS 2008","","PFM.00128132","P3006Y1S3CH/JHS2897","REP008985","25000","1.29","","0","07/05/08","CLASSIC","0","0.0304092784790495276"
"10/06/08","C0134","SI160533","REPAIR","Repair cost for jewelry","1","PCS","15","15","","","0","LABOUR","VEGAS 2008","","PFM.00128132","P3006Y1S3CH/JHS2897","REP008985","50000","1.29","","0","07/05/08","CLASSIC","0","0.0304092784790495276"
"10/06/08","C0134","SI160535","REPAIR","Repair cost for jewelry","1","PCS","32","32","","","0","LABOUR","VEGAS 2008","","PFM.00128931","P3006Y1S3CH/JHS2897","REP009011","25000","1.29","","0","03/06/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0134","SI160539","REPAIR","Repair cost for jewelry","1","PCS","20","20","","","0","LABOUR","VEGAS 2008","","PFM.00128931","P3006Y1S3CH/JHS2897","REP009011","50000","1.29","","0","03/06/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160554","REPAIR","Repair cost for 0041403-0002","43","PCS","471.28","20,265.04","","","0","LABOUR","VEGAS 2008","","RTV0408-08/PO#152962","P3006Y1S3CH/JHS2897","REP009002","22500","1.29","","0","22/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160554","REPAIR","Repair cost for 0041403-0002","8","PCS","468.99","3,751.92","","","0","LABOUR","VEGAS 2008","","RTV0408-08/PO#152962","P3006Y1S3CH/JHS2897","REP009002","27500","1.29","","0","22/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160554","REPAIR","Repair cost for 0041403-0003","14","PCS","474.06","6,636.84","","","0","LABOUR","VEGAS 2008","","RTV0408-08/PO#152962","P3006Y1S3CH/JHS2897","REP009002","45000","1.29","","0","22/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160554","REPAIR","Repair cost for 0041403-0003","2","PCS","471.72","943.44","","","0","LABOUR","VEGAS 2008","","RTV0408-08/PO#152962","P3006Y1S3CH/JHS2897","REP009002","60000","1.29","","0","22/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0197","SI160555","REPAIR","Repair cost for 0041403-0003","1","PCS","471.72","471.72","","","0","LABOUR","VEGAS 2008","","RTV0408-08//PO#152962","P3006Y1S3CH/JHS2897","REP008993","30000","1.29","","0","13/05/08","CLASSIC","0","0.0301265616856413794"
"10/06/08","C0001","SI160528","0008912-0009","Ring  ladies DIA FC ruby","1","PCS","141.6","141.6","585","YG/WG","5.44","VOLUME","1","00909-LP001541333000","EB038566/Sample","0008912-0009","SOR040343","20000","5.63","211000426476","5.6261","27/05/08","CLASSIC","5.6261","0.019548431238393119"
"10/06/08","C0001","SI160537","0025873-0011","Ring  ladies DIA FC","1","PCS","49.9","49.9","585","WG","3.38","VOLUME","1","01828-LB000511333000","EB038533","0080966-0014","SOR040291","10000","2.93","211000426353","2.9256","20/05/08","CLASSIC","2.9256","0.019129895818587372"
"10/06/08","C0001","SI160536","0026961-0002","EARR DIA FC PK+BSA 585W-B","-1","PAIR","0","0","585","W","3.03","VOLUME","","","VLS148017","0081998-0002","REP009014","30000","3.03","","0","05/06/08","","0","0.019129895818587372"
"10/06/08","C0001","SI160536","0026961-0002","EARR DIA FC PK+BSA 585W-B","1","PAIR","0","0","585","W","3.03","VOLUME","","","VLS148017","0081998-0002","REP009014","40000","3.03","","2.93376","05/06/08","","2.93376","0.019129895818587372"
"10/06/08","C0001","SI160529","0027008-0005","Ring  ladies DIA FC","1","PCS","72.2","72.2","750","WG","3.99","VOLUME","H&S2000-2","01588-LP000711333000","EB038565/Sample","0081529-0005","SOR040342","20000","2.98","211000426475","2.9794","27/05/08","CLASSIC","2.9794","0.019548431238393119"
"10/06/08","C0134","SI160532","0028435-0005","Ring  ladies DIA FC amethyst","-1","PCS","0","0","750","WG","7.42","CUSTOM","AL-ALOR01","A0253-LP006711933000","PFM.00127873","02-08-1115-16","REP008983","10000","9.25","","9.25","02/05/08","MKS BRAND","0","0.0304092784790495276"
"10/06/08","C0134","SI160532","0028435-0005","Ring  ladies DIA FC amethyst","1","PCS","0","0","750","WG","7.42","CUSTOM","AL-ALOR01","A0253-LP006711933000","PFM.00127873","02-08-1115-16","REP008983","20000","9.25","","9.25","02/05/08","MKS BRAND","8.432","0.0304092784790495276"
"10/06/08","C0134","SI160531","0029368-0002","Bracelet DIA FC blue sapphire","-1","PCS","0","0","750","WG","22.18","CUSTOM","AL-ALOR01","A0259-OP002711933000","PFM.00127605[2]","06-08-0822-11","REP008977","10000","24.5","","24.5","23/04/08","MKS BRAND","0","0.0304092784790495276"
"10/06/08","C0134","SI160531","0029368-0002","Bracelet DIA FC blue sapphire","1","PCS","0","0","750","WG","22.18","CUSTOM","AL-ALOR01","A0259-OP002711933000","PFM.00127605[2]","06-08-0822-11","REP008977","20000","20.37","","20.36992","23/04/08","MKS BRAND","20.36992","0.0304092784790495276"
"10/06/08","C0001","SI160526","0030255-0021","Earring Creole ruby","2","PAIR","87.8","175.6","585","YG","0","VOLUME","BASEL 2002","02037-EP001521333091","EB038491","0084599-0030","SOR040249","30000","4.72","211000426074","4.71652","15/05/08","CLASSIC","4.71652","0.019548431238393119"
"10/06/08","C0001","SI160526","0030256-0016","Pendant DIA FC ruby","2","PCS","52.7","105.4","585","YG","1.82","VOLUME","BASEL 2002","02038-GP001521333000","EB038491","0084600-0028","SOR040249","40000","1.74","211000426075","1.7436","15/05/08","CLASSIC","1.7436","0.019548431238393119"
"10/06/08","C0134","SI160533","0030283-0005","Bracelet DIA FC BSA/RHOD","-1","PCS","0","0","750","WG","23.93","CUSTOM","AL-ALOR02","A0278-OP316711933000","PFM.00128132","06-08-0831-19","REP008985","30000","27.2","","27.2","07/05/08","MKS BRAND","0","0.0304092784790495276"
"10/06/08","C0134","SI160533","0030283-0005","Bracelet DIA FC BSA/RHOD","1","PCS","0","0","750","WG","23.93","CUSTOM","AL-ALOR02","A0278-OP316711933000","PFM.00128132","06-08-0831-19","REP008985","40000","27.2","","27.2","07/05/08","MKS BRAND","23.71506","0.0304092784790495276"
"10/06/08","C0134","SI160539","0030557-0002","Necklace DIA FC/PR","-1","PCS","0","0","750","WG","26.89","CUSTOM","AL-ALOR02","A0290-KP000711963000","PFM.00128931","08-08-9714-11","REP009011","30000","12.2","","12.2","03/06/08","MKS BRAND","0","0.0301265616856413794"
"10/06/08","C0134","SI160539","0030557-0002","Necklace DIA FC/PR","1","PCS","0","0","750","WG","26.89","CUSTOM","AL-ALOR02","A0290-KP000711963000","PFM.00128931","08-08-9714-11","REP009011","40000","12.2","","12.2","03/06/08","MKS BRAND","27.5456","0.0301265616856413794"
"10/06/08","C0134","SI160533","0030627-0002","Ring  ladies DIA FC","-1","PCS","0","0","750","WG","0","CUSTOM","AL-ALOR02","A0318-LP000711933000","PFM.00128132","02-08-9722-11","REP008985","10000","11.8","","11.8","07/05/08","MKS BRAND","0","0.0304092784790495276"
"10/06/08","C0134","SI160533","0030627-0002","Ring  ladies DIA FC","1","PCS","0","0","750","WG","0","CUSTOM","AL-ALOR02","A0318-LP000711933000","PFM.00128132","02-08-9722-11","REP008985","20000","11.8","","11.8","07/05/08","MKS BRAND","11.45928","0.0304092784790495276"
"10/06/08","C0001","SI160522","0030713-0004","Cross DIA FC","3","PCS","41.4","124.2","585","YG","2.18","VOLUME","CL 2002-2","03991-HP000527333000","EB038025","0085129-0003","SOR039787","90000","1.85","211000421555","1.85425333333333333","03/04/08","CLASSIC","1.85425333333333333","0.019548431238393119"
"10/06/08","C0134","SI160530","0032020-0002","Ring  ladies","-1","PCS","0","0","750","WG","0","CUSTOM","AL-MKS03","A0294-LP0007119C3000","PFM.00127605[1]","02-08-0618-11","REP008976","10000","9","","9","23/04/08","MKS BRAND","0","0.0304092784790495276"
"10/06/08","C0134","SI160530","0032020-0002","Ring  ladies","1","PCS","0","0","750","WG","0","CUSTOM","AL-MKS03","A0294-LP0007119C3000","PFM.00127605[1]","02-08-0618-11","REP008976","20000","8.78","","8.77682","23/04/08","MKS BRAND","8.77682","0.0304092784790495276"
"10/06/08","C0134","SI160535","0032020-0002","Ring  ladies","-1","PCS","0","0","750","WG","0","CUSTOM","AL-MKS03","A0294-LP0007119C3000","PFM.00128931","02-08-0618-11","REP009011","10000","9","","9","03/06/08","MKS BRAND","0","0.0301265616856413794"
"10/06/08","C0134","SI160535","0032020-0002","Ring  ladies","1","PCS","0","0","750","WG","0","CUSTOM","AL-MKS03","A0294-LP0007119C3000","PFM.00128931","02-08-0618-11","REP009011","20000","9","","9","03/06/08","MKS BRAND","9.03682","0.0301265616856413794"
"10/06/08","C0001","SI160520","0032200-0026","stud earring bl. topaz treat.","1","PAIR","24.5","24.5","375","YG","0","VOLUME","CL 2003-3","05777-CP007421000031","EB038399","0086877-0032","SOR040143","800000","2.24","211000425344","2.242","06/05/08","CLASSIC","2.242","0.019548431238393119"
"10/06/08","C0001","SI160520","0032202-0025","Pendant bl. topaz treat.","1","PCS","17.5","17.5","375","YG","0","VOLUME","CL 2003-3","05778-GP007421000000","EB038399","0086878-0029","SOR040143","810000","1.37","211000425345","1.37","06/05/08","CLASSIC","1.37","0.019548431238393119"
"10/06/08","C0001","SI160520","0032205-0023","Ring ladies bl. topaz treat.","1","PCS","29.9","29.9","375","YG/WG","0","VOLUME","CL 2003-3","05779-LP007441000000","EB038399","0086879-0029","SOR040143","820000","3","211000425346","3","06/05/08","CLASSIC","3","0.019548431238393119"
"10/06/08","C0001","SI160534","0032529-0003","Necklace","1","PCS","563","563","750","YG/WG","0","VOLUME","CL 2003-3","06105-KP000741333100","EB038483/Sensitive","0086843-0004","SOR040240","10000","30.64","211000426004","30.6408","14/05/08","CLASSIC","30.6408","0.019129895818587372"
"10/06/08","C0001","SI160524","0033928-0009","Ring ladies","1","PCS","244.9","244.9","750","WG","0","CUSTOM","CL-DIV04-2","07529-LP000711333000","EB038573/Sensitive","0087749-0011","SOR040345","10000","8.36","211000426541","8.3593","27/05/08","MKS BRAND","8.3593","0.019548431238393119"
"10/06/08","C0001","SI160520","0035279-0009","Bracelet","1","PCS","174.2","174.2","375","WG","0","VOLUME","CL 2005-1","08599-OP000411333100","EB038399","0088642-0009","SOR040143","340000","11.92","211000425297","11.92","06/05/08","CLASSIC","11.92","0.019548431238393119"
"10/06/08","C0010","SI160544","0036306-0007","Ring ladies ruby","1","PCS","771.5","771.5","750","RG","0","CUSTOM","GLA2005-3","09373-LP001737000000","EB003090/Sample","0089167-0011","SOR040377","20000","15.69","241000024587","15.689","29/05/08","LAUDIER","15.689","0.019129895818587372"
"10/06/08","C0001","SI160534","0036719-0003","Necklace","1","PCS","586.6","586.6","750","YG/WG","0","VOLUME","CL 2005-1","09668-KP000741333100","EB038483/Sensitive","0089495-0004","SOR040240","20000","32.27","211000426005","32.2708","14/05/08","CLASSIC","32.2708","0.019129895818587372"
"10/06/08","C0001","SI160523","0037229-0005","Earring Creole","1","PAIR","110","110","585","WG","0","VOLUME","CL 2006-2","10213-EP000511333000","EB038443","0090103-0004","SOR040190","40000","6.37","211000425592","6.36524","09/05/08","CLASSIC","6.36524","0.019548431238393119"
"10/06/08","C0001","SI160523","0037230-0005","Pendant","1","PCS","73.9","73.9","585","WG","0","VOLUME","CL 2006-2","10214-GP000511333000","EB038443","0090104-0004","SOR040190","50000","3.53","211000425593","3.5341","09/05/08","CLASSIC","3.5341","0.019548431238393119"
"10/06/08","C0001","SI160523","0037231-0007","Ring ladies","1","PCS","102.4","102.4","585","WG","0","VOLUME","CL 2006-2","10215-LP000511333000","EB038443","0090105-0004","SOR040190","60000","5.82","211000425594","5.82442","09/05/08","CLASSIC","5.82442","0.019548431238393119"
